6.738527098854056e+00 3.751055448394308e-01 1.053803793417130e+00 -1.912207401694021e-01 3.002003267582236e-01
7.075453453796746e+00 3.786507774864318e-01 1.016419685997123e+00 -1.633707509114193e-01 2.044771074210335e-01
7.412379808739437e+00 3.913124665708994e-01 1.001704799366408e+00 -8.245811890339630e-02 8.294081829660904e-02
7.749306163682127e+00 4.065190041536009e-01 9.997591916719046e-01 -2.239865923648066e-02 8.979301763260290e-03
8.086232518624819e+00 4.197420870025240e-01 9.997651145322329e-01 -1.558615753296753e-04 -1.390987783319764e-02
8.423158873567509e+00 4.307789890876033e-01 9.997250440341298e-01 4.371650454072429e-03 -1.557566596170122e-02
8.760085228510199e+00 4.401550164602870e-01 9.996694695191168e-01 4.025786876933704e-03 -1.233335195330839e-02
9.097011583452890e+00 4.482387957481928e-01 9.996350276492684e-01 2.933115623955419e-03 -9.021792232063851e-03
9.433937938395580e+00 4.552838404717168e-01 9.996170583485580e-01 2.026434842474958e-03 -6.528548657830061e-03
9.770864293338271e+00 4.614796181957615e-01 9.996079318396480e-01 1.397173548794438e-03 -4.775471114090441e-03
1.010779064828096e+01 4.669728383136161e-01 9.996032065396132e-01 9.783473609370991e-04 -3.551294836784927e-03
1.044471700322365e+01 4.718788520507373e-01 9.996006800820517e-01 6.973072382153729e-04 -2.682235147579252e-03
1.078164335816634e+01 4.762893606820465e-01 9.995992836259056e-01 5.077589675743429e-04 -2.056113712318751e-03
1.111856971310903e+01 4.802780240405766e-01 9.995984875730864e-01 3.760725330089548e-04 -1.598253252374173e-03
1.145549606805172e+01 4.839046079222968e-01 9.995980209290534e-01 2.817267426192096e-04 -1.257362802257969e-03
1.179242242299441e+01 4.872180719860132e-01 9.995977407139767e-01 2.134962107046440e-04 -9.986707919468168e-04
1.212934877793710e+01 4.902588856884448e-01 9.995975686091825e-01 1.645139868905412e-04 -7.998319007298543e-04
1.246627513287979e+01 4.930607820119746e-01 9.995974608304300e-01 1.271806023574139e-04 -6.475783316433931e-04
1.280320148782248e+01 4.956520976403078e-01 9.995973921261652e-01 9.864570023788484e-05 -5.267712365558670e-04
1.314012784276517e+01 4.980568076820271e-01 9.995973476095608e-01 7.849943375797335e-05 -4.300220897525913e-04
1.347705419770787e+01 5.002953322145008e-01 9.995973183151191e-01 6.257599248055366e-05 -3.546118139902591e-04
1.381398055265056e+01 5.023851708414624e-01 9.995972987938493e-01 5.085543980928866e-05 -2.957415919777975e-04
1.415090690759325e+01 5.043414062756074e-01 9.995972856539613e-01 4.055593750540667e-05 -2.470627748638073e-04
1.448783326253594e+01 5.061771073330836e-01 9.995972766623676e-01 3.302915365916777e-05 -2.061737514764994e-04
1.482475961747863e+01 5.079036541329074e-01 9.995972704908430e-01 2.635334509621929e-05 -1.728034427345602e-04
1.516168597242132e+01 5.095310021027751e-01 9.995972661845338e-01 2.289962106568286e-05 -1.473237405666393e-04
1.549861232736401e+01 5.110678981666822e-01 9.995972631540226e-01 2.000591263696679e-05 -1.258347648148768e-04
1.583553868230670e+01 5.125220586585525e-01 9.995972610109491e-01 1.601543898463479e-05 -1.061849564366738e-04
1.617246503724957e+01 5.139003167462144e-01 9.995972594946839e-01 1.266044264061372e-05 -8.867232392712251e-05
1.650939139219262e+01 5.152087452596956e-01 9.995972584001285e-01 1.040638793834151e-05 -7.629902846035141e-05
1.684631774713566e+01 5.164527596316831e-01 9.995972576051353e-01 9.484377980004068e-06 -6.582884787814753e-05
1.718324410207871e+01 5.176372045494868e-01 9.995972570400270e-01 6.599178247851807e-06 -5.690100516827925e-05
1.752017045702175e+01 5.187664272458924e-01 9.995972566208665e-01 4.214458514171396e-06 -4.584325146772291e-05
1.785709681196480e+01 5.198443398547530e-01 9.995972563152127e-01 -1.207327411481266e-06 -3.400302606397437e-05
1.819402316690784e+01 5.208744725769802e-01 9.995972560816592e-01 -1.745287138131536e-06 -2.841277290777084e-05
1.853094952185089e+01 5.218600193063428e-01 9.995972559203751e-01 3.689009909423160e-06 -2.945383567960493e-05
1.886787587679393e+01 5.228038769173754e-01 9.995972557941732e-01 1.399079802245689e-05 -3.547023750803440e-05
1.920480223173698e+01 5.237086808089760e-01 9.995972557031521e-01 2.618744504908384e-05 -4.073704514220663e-05
1.954172858668003e+01 5.245768484821470e-01 9.995972556427239e-01 1.758472848231303e-05 -2.348160814633286e-05
1.987865494162307e+01 5.254102882870633e-01 9.995972555877953e-01 -1.870680157833504e-05 1.599642875425509e-05
